"Y9H_SCHID","Y9H_SCH1","Y9H_SCH2R","Y9H_SCH3R","Y9H_SCH4_1","Y9H_SCH4_2","Y9H_SCH4_3","Y9H_SCH4_4","Y9H_SCH4_5","Y9H_SCH4_6","Y9H_SCH4_7","Y9H_SCH4_8","Y9H_SCH4_9R","Y9H_SCH4_10","Y9H_SCH4_11","Y9H_SCH4_12","Y9H_SCH4_13","Y9H_SCH4_14","Y9H_SCH4_15","Y9H_SCH4_16","Y9H_SCH4_17","Y9H_SCH4_18","Y9H_SCH4_19","Y9H_SCH4_19etc","Y9H_SCH5_1","Y9H_SCH5_1_1","Y9H_SCH5_1_2","Y9H_SCH5_2","Y9H_SCH5_3","Y9H_SCH5_4","Y9H_SCH5_5","Y9H_SCH6A1","Y9H_SCH6A2","Y9H_SCH6A3","Y9H_SCH6A4","Y9H_SCH6B1","Y9H_SCH6B2","Y9H_SCH6B3","Y9H_SCH6B4","Y9H_SCH6B5","Y9H_SCH6C1","Y9H_SCH6C2","Y9H_SCH6C3","Y9H_SCH6D1","Y9H_SCH6D2","Y9H_SCH6D3","Y9H_SCH6D4","Y9H_SCH6D5","Y9H_SCH6D6","Y9H_SCH6D7","Y9H_SCH6D8","Y9H_SCH6D9","Y9H_SCH6D10","Y9H_SCH6D11","Y9H_SCH6D12","Y9H_SCH6D13","Y9H_SCH6D14","Y9H_SCH6D15","Y9H_SCH6D16","Y9H_SCH6D17","Y9H_SCH6D18","Y9H_SCH6D19","Y9H_SCH6D20","Y9H_SCH6D21","Y9H_SCH6D22","Y9H_SCH6D23","Y9H_SCH6D24","Y9H_SCH6D25","Y9H_SCH6D26","Y9H_SCH6D27","Y9H_SCH6D28","Y9H_SCH6D28etc","Y9H_SCH7_1","Y9H_SCH7_2","Y9H_SCH7_3","Y9H_SCH7_4","Y9H_SCH7_5","Y9H_SCH7_6","Y9H_SCH8_1","Y9H_SCH8_2","Y9H_SCH8_3","Y9H_SCH9_1M","Y9H_SCH9_2M","Y9H_SCH9_3M","Y9H_SCH9_4M","Y9H_SCH9_5M","Y9H_SCH9_5etc","Y9H_SCH9_6M","Y9H_SCH10","Y9H_SCH10_1","Y9H_SCH10_2","Y9H_SCH10_2etc","Y9H_SCH11_1","Y9H_SCH11_2","Y9H_SCH11_3","Y9H_SCH12_1","Y9H_SCH12_2","Y9H_SCH13_1","Y9H_SCH13_2","Y9H_SCH13_3","Y9H_SCH13_4","Y9H_SCH13_5","Y9H_SCH13_6","Y9H_SCH14_1_1","Y9H_SCH14_1_2","Y9H_SCH14_2_1","Y9H_SCH14_2_2","Y9H_SCH14_3_1","Y9H_SCH14_3_2","Y9H_SCH14_4_1","Y9H_SCH14_4_2","Y9H_SCH14_5_1","Y9H_SCH14_5_2","Y9H_SCH14_6etc","Y9H_SCH14_6_1","Y9H_SCH14_6_2","Y9H_SCH15","Y9H_SCH15_1_1","Y9H_SCH15_1_2","Y9H_SCH15_1_3","Y9H_SCH15_1_4","Y9H_SCH15_1_5","Y9H_SCH15_1_6","Y9H_SCH16","Y9H_SCH16_1","Y9H_SCH16_1etc","Y9H_SCH16_2","Y9H_SCH16_3","Y9H_SCH17_1","Y9H_SCH17_2","Y9H_SCH17_3","Y9H_SCH17_4","Y9H_SCH17_5","Y9H_SCH17_6","Y9H_SCH17_7","Y9H_SCH17_8","Y9H_SCH17_9","Y9H_SCH18_1","Y9H_SCH18_2","Y9H_SCH18_3","Y9H_SCH18_4","Y9H_SCH18_5","Y9H_SCH18_6","Y9H_SCH18_7","Y9H_SCH18_8","Y9H_SCH19_1","Y9H_SCH19_2","Y9H_SCH19_3","Y9H_SCH19_4","Y9H_SCH19_5","Y9H_SCH19_6","Y9H_SCH19_7","Y9H_SCH19_8","Y9H_SCH20_1","Y9H_SCH20_2","Y9H_SCH20_3","Y9H_SCH20_4","Y9H_SCH20_5","Y9H_SCH20_6"
556.0,2,1,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,,323.0,79.0,244.0,39.0,35.0,2.0,7.0,68.0,18.0,1.0,,5.0,23.0,39.0,1.0,21.07,36.0,31.0,1.0,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,74.37,2.41,,22.25,0.36,0.61,0,0,0,0,0,0,0,0,,1,1,2,-999,,4,4,4,3,3,15.0,39.0,11.0,12.0,2.0,4.0,,,,,3.0,12.0,,,,,,,,1,2,2,2,1,1,2,1,,13,85.0,512.0,1,1,1,1,1,1,1,2,1,131.0,96.0,3.0,75.0,29.0,,40.0,,38.4,26.6,0.3,34.7,13.9,,,,,14.1,,,,
557.0,2,1,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,,377.0,155.0,222.0,23.0,,,1.0,65.0,9.0,1.0,,6.0,21.0,32.0,6.0,20.0,34.0,3.0,,1.0,,,1.0,,,,,,,,,1.0,,11.0,,,,,,1.0,,,,4.0,,,13.0,"사람(4), 청소, 안내,  야간당직, 시설, 매점, 입학담당관",7.1,3.3,,73.2,8.4,8.0,3,3,3,0,0,0,1,0,,0,,,-999,,4,4,4,5,5,127.0,13.0,3.0,3.0,,3.0,,,,,4.0,2.0,,,,,,,,1,2,2,2,2,2,1,1,4,,32.0,15.0,1,1,1,1,2,1,2,2,1,4.0,231.0,4.0,,,,,,3.0,95.0,2.0,,,,,,,,,,,
558.0,2,1,3,2,1,2,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2,1,"다함성",238.0,131.0,107.0,25.0,25.0,,47.0,61.0,23.0,1.0,,3.0,17.0,26.0,16.0,21.0,29.0,33.0,,1.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,"시설관리원",79.35,3.13,,7.7,0.15,9.67,2,2,2,0,0,1,1,0,,0,2,,1,,5,5,5,0,0,47.0,10.0,12.0,13.0,,,,,1.0,15.0,,,,,,,,,,1,1,1,2,2,1,2,1,7,9,80.0,40.0,1,1,1,1,1,1,1,2,1,70.0,15.0,,33.0,,,,,25.0,10.0,,62.0,,,3.0,,,15.0,,,,
559.0,2,1,3,2,1,,,,,,,1,,,1,,,1,,,,,,380.0,291.0,89.0,40.0,52.0,0.0,,76.0,24.0,2.0,,15.0,36.0,27.0,1.0,17.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,4.0,,,,,,,,84.8,2.3,0.8,11.6,0.0,0.5,0,0,0,0,0,0,0,0,,1,2,,1,,5,3,2,,,6.0,25.0,4.0,50.0,3.0,88.0,,,,,1.0,,,,,,,,,1,1,,,,,,1,7,14,98.0,30.0,1,1,1,1,1,1,1,1,1,118.0,94.0,,,,,,,15.0,32.0,,43.0,,,,,88.0,,,,,
560.0,2,1,3,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,,,297.0,158.0,139.0,12.0,20.0,0.0,2.0,61.0,9.0,1.0,0.0,9.0,16.0,24.0,21.0,26.0,42.0,28.0,0.0,,,,7.0,2.0,,,,,,,,2.0,1.0,8.0,,1.0,,,,1.0,,,,,,,,,87.0,3.0,1.0,8.0,1.0,0.0,0,1,0,0,1,0,0,0,,0,1,2,-999,,5,5,4,4,4,23.0,15.0,9.0,3.0,,,,,,,,,,,,,"wee센터상담사파견근무",1.0,1.0,1,1,1,2,1,1,2,1,7,8,72.0,15.0,1,1,1,1,1,1,1,1,1,144.0,168.0,1.0,7.0,6.0,1.0,,,44.0,51.0,0.0,0.2,0.2,0.0,0.0,,,,,,,
562.0,2,1,3,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,,215.0,93.0,122.0,3.0,9.0,,3.0,50.0,7.0,1.0,0.0,14.0,15.0,13.0,7.0,18.0,32.0,17.0,1.0,,,,5.0,,,,,,,,,2.0,3.0,5.0,,,,,,1.0,,,,,,,,,72.0,13.0,1.0,0.0,1.0,13.0,0,0,0,0,0,0,0,0,,1,2,,1,,4,3,4,4,4,7.0,6.0,5.0,10.0,2.0,30.0,,,,,,,,,1.0,2.0,,,,1,1,2,1,1,2,1,1,7,9,45.0,30.0,1,1,1,1,1,1,2,2,1,17.0,188.0,,,,,,,12.0,85.0,0.5,,2.5,,,,,,,,,
564.0,1,1,3,2,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,,247.0,138.0,109.0,14.0,15.0,,1.0,63.0,15.0,1.0,1.0,20.0,28.0,8.0,7.0,14.08,35.0,27.0,1.0,2.0,,,7.0,,,,,,,,,1.0,1.0,7.0,,,,,,,1.0,1.0,,,,,2.0,"시설담당직원, 시설미화원",80.0,13.0,,2.0,,5.0,0,0,0,0,0,0,0,0,,1,2,,1,,5,4,4,3,2,50.0,12.0,6.0,3.0,1.0,14.0,,,1.0,15.0,,,,,,,,,,1,1,1,1,1,1,2,1,7,7,63.0,28.0,1,1,1,1,1,1,1,2,1,130.0,124.0,1.0,90.0,,,,48.0,31.0,40.0,0.3,3.7,,,,24.5,,,,,,
565.0,2,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,323.0,151.0,182.0,9.0,57.0,1.0,1.0,60.0,14.0,1.0,0.0,24.0,29.0,17.0,4.0,15.0,53.0,21.0,,2.0,,,9.0,,,,,,,,,1.0,11.0,,,1.0,,,,1.0,,,,,,,,,75.0,10.0,0.0,1.0,3.0,11.0,0,0,0,,,,,,,,1,2,-999,,3,3,,3,3,41.0,11.0,8.0,4.0,8.0,,,,1.0,,,,,,,,,,,1,1,1,2,1,1,2,1,,9,74.0,30.0,1,1,1,1,1,1,1,1,1,123.0,188.0,4.0,2.0,0.0,0.0,61.0,0.0,17.0,81.0,,,,,2.0,,,,,,,
566.0,2,1,3,2,1,,,,,,,1,,,,,,,,,,,,270.0,139.0,131.0,5.0,15.0,4.0,,50.0,20.0,,,9.0,23.0,7.0,11.0,18.0,40.0,10.0,,3.0,,,,,,,,,,,,,1.0,8.0,,,,,,,,,,,,,,,62.1,6.1,,30.1,0.7,1.0,2,2,2,0,1,0,1,0,,0,2,,1,,3,3,3,3,3,80.0,13.0,3.0,2.0,10.0,8.0,,,,,,,,,,,"순회",1.0,1.0,1,2,2,2,2,2,2,1,7,,65.0,15.0,1,1,1,1,1,1,2,2,1,58.0,179.0,,33.0,,,24.0,,5.0,90.0,,,,,,5.0,,,,,,
568.0,1,1,3,2,1,,,,,,,2,,,,,,,,,,,,165.0,84.0,71.0,53.0,,6.0,2.0,49.0,10.0,1.0,,14.0,18.0,9.0,8.0,17.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,5.0,,,,,,1.0,,2.0,,,,,4.0,"방역요원",78.4,9.4,0.0,8.8,0.0,3.0,0,0,0,0,0,0,0,0,,1,2,,6,"교육공동체 내 충분한 협의와 교육과정 운영 방안에 대한 공유 필요사항",3,3,3,3,3,9.0,17.0,6.0,11.0,0.0,3.0,1.0,,,,,,,,,,,,,1,1,1,1,1,1,2,1,7,7,56.0,125.0,1,1,1,1,1,1,1,1,1,105.0,30.0,2.0,61.0,,,,,40.0,10.0,2.0,40.0,8.0,,,,,15.4,,,,
569.0,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,,324.0,316.0,8.0,2.0,3.0,0.0,0.0,65.0,7.0,1.0,0.0,1.0,29.0,15.0,11.0,17.0,38.0,24.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,67.16,0.63,0.0,0.91,1.35,29.95,2,2,2,0,0,1,1,0,,0,2,,1,,3,3,3,4,4,28.0,3.0,1.0,5.0,0.0,37.0,0.0,,0.0,,1.0,1.5,0.0,,0.0,,,,,2,,,,,,,1,7,,70.0,15.0,1,1,1,1,1,1,2,2,1,92.0,162.0,,,,,,96.0,4.0,95.0,,,1.0,,,,,,,,,
570.0,1,1,3,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,320.0,176.0,144.0,3.0,0.0,1.0,0.0,70.0,7.0,1.0,,10.0,28.0,24.0,8.0,19.08,33.0,34.0,3.0,3.0,,,1.0,,,,,,,,,,1.0,9.0,,,,,,1.0,,,,,,,,,51.08,11.78,0.0,5.69,0.0,31.45,0,0,0,0,0,0,0,0,,1,2,,1,,5,4,4,5,5,82.0,6.0,6.0,4.0,1.0,0.0,1.0,19.0,,,,,,,,,,,,1,1,1,2,1,1,2,1,7,11,72.0,282.0,1,1,1,1,1,2,1,1,1,58.0,157.0,5.0,,,,,168.0,15.0,82.0,2.0,,,,,1.0,,,,,,
571.0,1,1,3,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,1,2,1,"시보조 사업",254.0,131.0,123.0,15.0,17.0,1.0,7.0,60.0,12.0,1.0,,33.0,12.0,10.0,6.0,11.22,42.0,19.0,,2.0,,,1.0,1.0,,,,,,,,1.0,1.0,8.0,,1.0,,,,1.0,,2.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,1,1,2,-999,,5,4,4,3,3,,,,,,,1.0,15.0,,,,,,,,,,,,1,1,1,,1,1,,1,7,8,72.0,30.0,1,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,
573.0,1,1,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,314.0,166.0,148.0,39.0,0.0,3.0,0.0,,,1.0,0.0,,,,,,,,,2.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0,0,0,,,,,,,,1,2,-999,,3,3,3,3,3,,,,,,,1.0,10.0,0.0,,0.0,,0.0,,0.0,,,,,1,1,1,1,1,1,2,1,7,7,68.0,17.5,1,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,
574.0,1,1,3,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,,,324.0,172.0,152.0,25.0,12.0,6.0,3.0,56.0,17.0,1.0,0.0,22.0,42.0,6.0,4.0,12.13,48.0,26.0,0.0,2.0,,,1.0,1.0,,1.0,,,,,,,1.0,10.0,,,,,1.0,1.0,,,,,,,3.0,"기숙사사감, 급식보조, 교무행정보조",79.0,16.0,0.0,2.0,0.0,3.0,2,2,2,0,1,0,0,0,,0,2,,1,,4,4,4,4,4,67.0,4.0,3.0,1.0,2.0,11.0,,,1.0,30.0,,,,,,,,,,1,1,1,1,1,1,2,1,7,,72.0,270.0,1,1,1,1,1,2,1,1,1,136.0,174.0,0.0,0.0,0.0,0.0,,83.0,30.0,65.0,,5.0,,,,,,,,,,
575.0,1,1,3,2,,,,1,,,,2,,,,,,,,,,,,82.0,81.0,1.0,12.0,9.0,5.0,3.0,48.0,16.0,1.0,0.0,12.0,17.0,14.0,5.0,16.0,24.0,23.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,"직업상담사, 시설당직원, 시설미화원",42.0,20.0,0.0,33.0,0.0,5.0,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,3,4,3,18.0,2.0,7.0,6.0,1.0,14.0,1.0,12.0,,,,,,,,,,,,1,1,1,2,1,1,2,1,5,,42.0,135.0,1,1,1,1,1,1,1,1,1,25.0,10.0,1.0,35.0,36.0,0.0,0.0,41.0,13.4,9.8,2.4,45.1,23.2,,,6.1,20.0,,,,,
577.0,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,,,206.0,,206.0,11.0,10.0,,1.0,56.0,6.0,1.0,0.0,0.0,11.0,40.0,12.0,20.0,,,,,,,,,,,,,,,,1.0,1.0,9.0,,1.0,,,,,,,,,,,,,82.7,2.6,0.0,0.0,0.06,14.64,2,2,2,0,1,0,0,0,,0,2,,1,,4,4,4,5,5,8.0,15.0,20.0,28.0,5.0,17.0,,,,,1.0,5.0,,,2.0,,,,,,,,,,,,1,7,,63.0,18.0,1,1,1,1,1,1,1,1,1,41.0,179.0,0.0,30.0,0.0,0.0,28.0,,10.0,80.0,,10.0,,,,,,,,,,
578.0,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,"**혁신, 다담돌, 원격수업 선도학교",235.0,114.0,121.0,15.0,11.0,7.0,,52.0,11.0,1.0,0.0,7.0,22.0,17.0,6.0,17.0,22.0,29.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,85.1,12.7,0.0,1.5,0.0,0.7,0,0,0,0,0,0,0,0,,1,1,2,-999,,5,4,4,5,5,23.0,7.0,2.0,4.0,1.0,,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1,1,1,6,,40.0,15.0,1,1,1,1,1,1,1,1,1,90.0,120.0,,9.0,,1.0,56.0,3.0,21.0,69.0,0.0,3.0,1.6,0.4,25.0,2.5,,,,,,
579.0,1,1,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,,395.0,211.0,184.0,,,1.0,,69.0,14.0,1.0,0.0,8.0,28.0,32.0,1.0,19.0,78.0,8.0,3.0,2.0,,,2.0,,,,,,,,,,,12.0,,,,,,1.0,,1.0,,,,,,,75.4,14.9,0.0,4.7,0.0,5.0,0,0,0,0,0,0,0,0,,1,1,2,-999,,4,4,4,4,4,22.0,10.0,6.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1,,11,75.0,20.0,1,1,1,1,1,1,1,1,1,51.0,173.0,0.0,0.0,0.0,0.0,0.0,227.0,10.0,80.0,1.2,1.8,,,,,,,,,,
580.0,1,1,3,2,1,,,1,,1,,2,,,,,,,,,,,,,,,15.0,34.0,0.0,1.0,67.0,7.0,1.0,1.0,14.0,27.0,21.0,5.0,17.0,32.0,33.0,3.0,2.0,,,2.0,,,,,,,,,1.0,1.0,8.0,,,,,,,1.0,1.0,,,,,1.0,"시설미화원",82.8,14.0,0.3,2.6,0.0,0.3,0,1,1,0,1,0,0,0,,0,2,,1,,5,5,5,5,5,36.0,11.0,6.0,5.0,2.0,11.0,1.0,18.0,,,,,,,,,,,,1,1,1,1,1,,,1,7,13,67.0,215.0,1,1,1,1,1,1,1,,,114.0,200.0,,,,,,,40.0,60.0,,,,,,,,,,,,
581.0,1,1,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,,"고교학점제 선도학교, 경기 주니어 콘텐츠 학교, 소프트웨어 교육 선도학교, 연구학교(산학관 협력체제 활성화를 통한 마이스터고 발전방안)",156.0,129.0,27.0,15.0,,0.0,0.0,55.0,4.0,1.0,1.0,3.0,29.0,19.0,6.0,19.8,24.0,33.0,0.0,57.0,2.0,1.0,12.0,0.0,0.0,,,,,,,1.0,6.0,,,1.0,,,,1.0,,,,,,,1.0,"시설 당직원",82.58,9.94,2.16,0.0,0.0,5.32,0,0,0,0,0,0,0,0,,1,2,,1,,5,5,5,5,5,0.0,3.0,18.0,7.0,0.0,23.0,1.0,20.0,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,7,57.0,16.0,1,1,1,1,1,1,1,1,1,,,,130.0,7.0,1.0,,16.0,,,,85.0,4.5,,,10.5,18.45,,,,,
582.0,1,1,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,247.0,142.0,105.0,7.0,,,,51.0,15.0,1.0,,16.0,15.0,11.0,9.0,,,,,2.0,,2.0,,,,,,,,,,,1.0,8.0,1.0,,,,,,,,,,,,,,82.2,,,7.27,,10.53,0,0,0,0,0,0,0,0,,1,1,2,-999,,2,1,1,1,1,52.0,15.0,5.0,12.0,0.0,7.0,,,1.0,20.0,,,,,,,,,,1,1,1,1,1,1,2,1,7,,60.0,30.0,2,1,1,1,1,1,2,2,1,92.0,94.0,,,,,,186.0,30.0,60.0,,,,,,10.0,,,,,,
583.0,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,,,241.0,149.0,92.0,17.0,43.0,10.0,3.0,53.0,14.0,1.0,0.0,10.0,14.0,18.0,13.0,27.6,28.0,38.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,,,,,1.0,,1.0,8.0,,,,,,1.0,1.0,,,,,,9.0,"취업지원관 4, 거점학교진로직업교육지원자 1, 방역활동도우미 2, 시설당직원 1, 시설미화원 1",73.0,11.0,1.0,12.0,0.0,3.0,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,5,5,8.0,9.0,13.0,9.0,0.0,49.0,1.0,15.0,,,,,,,,,,,,1,1,1,2,1,2,1,1,,13,64.0,15.0,1,1,1,1,1,1,1,1,1,28.0,32.0,,128.0,,,62.0,,5.0,10.0,,80.0,5.0,,,,18.0,18.0,18.0,,,
584.0,2,1,3,2,1,,,,,,,2,,,1,,,1,,1,,,,201.0,,201.0,18.0,21.0,,4.0,51.0,23.0,,,5.0,15.0,28.0,3.0,20.0,25.0,26.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,77.0,6.0,,15.0,1.0,1.0,2,2,2,0,1,0,0,0,,0,2,,1,,,,,,,,,,,,,,,,,1.0,6.0,,,1.0,2.0,,,,2,,,,,,,1,7,8,54.0,15.0,1,1,1,1,1,1,1,1,1,73.0,10.0,,,,,,,34.6,,,65.4,,,,,14.5,,,,,
585.0,1,1,3,2,1,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,2,,,201.0,42.0,159.0,9.0,14.0,,,55.0,1.0,1.0,,15.0,25.0,13.0,3.0,18.0,15.0,40.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,12.0,,1.0,,,,1.0,,,,,,,9.0,"사감",31.0,5.0,,,,64.0,2,2,2,0,1,0,0,0,,0,,,-999,,5,5,5,0,0,21.0,3.0,5.0,,,,,,1.0,1.0,,,,,,,,,,1,1,1,2,1,,1,1,6,,52.0,195.0,1,1,1,1,1,2,2,2,1,0.0,153.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
586.0,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,"유네스코한국학교",297.0,,297.0,25.0,25.0,,2.0,68.0,7.0,1.0,0.0,15.0,28.0,14.0,11.0,15.7,31.0,37.0,,2.0,,,1.0,1.0,,,,,,,,,1.0,9.0,,1.0,,,,1.0,1.0,,,,7.0,,1.0,"시설당직원",54.0,20.0,,4.0,,22.0,0,0,0,0,0,0,0,0,,1,2,,1,,5,0,0,5,5,64.0,7.0,4.0,7.0,3.0,7.0,,,1.0,15.0,,,,,,,,,,1,1,1,1,1,1,2,1,7,,47.0,15.0,1,1,1,1,1,1,1,2,1,90.0,167.0,,35.0,,,48.0,,30.0,56.0,,12.0,,,,2.0,,,,,,
587.0,2,1,3,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,,,403.0,354.0,49.0,21.0,22.0,0.0,3.0,85.0,20.0,2.0,0.0,10.0,27.0,38.0,10.0,20.0,40.0,44.0,1.0,2.0,,,,,,,,,,,,1.0,1.0,10.0,,,,,,,4.0,,,,,,1.0,"야간전담경비",84.0,,,15.0,0.2,0.8,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,5,5,14.0,7.0,8.0,28.0,4.0,4.0,,,,,,,,,1.0,1.0,,,,1,1,2,2,2,2,2,1,,12,83.0,252.0,1,1,1,1,1,1,1,2,1,54.0,29.0,0.0,229.0,,1.0,83.0,,10.0,,,90.0,,,,,17.0,,,,,
588.0,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,,,333.0,,,12.0,19.0,,,80.0,9.0,1.0,0.0,7.0,33.0,24.0,17.0,21.0,40.0,41.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,1.0,1.0,1.0,9.0,,,,,,1.0,3.0,,1.0,,,,2.0,"경비원",80.0,4.0,0.0,14.48,0.02,1.5,0,0,0,,,,,,,,2,,1,,3,3,3,3,3,68.0,8.0,17.0,3.0,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,"학교사회복지사",1.0,3.0,1,2,2,2,1,2,2,1,7,8,80.0,16.0,1,1,1,1,2,1,1,2,1,89.0,231.0,0.0,89.0,2.0,0.0,10.0,88.0,0.05,86.0,0.01,0.04,0.01,0.01,0.01,0.03,,,,,,
589.0,1,1,1,2,,,,,,,,2,,,,,,1,,,,,,295.0,295.0,0.0,6.0,0.0,0.0,2.0,60.0,14.0,1.0,0.0,14.0,33.0,17.0,12.0,18.0,39.0,35.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,65.7,0.0,0.0,3.8,0.0,30.6,0,0,0,0,0,0,0,0,,1,2,,-999,,5,5,5,5,5,46.0,2.0,9.0,,,,,,,,,,,,,,"전문상담교사(계약직)",1.0,,,,,,,,,1,7,10,66.0,216.0,1,1,1,1,1,1,1,2,1,72.0,217.0,0.0,24.0,0.0,0.0,0.0,117.0,2.0,95.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,
590.0,1,1,3,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,,2,,,403.0,216.0,187.0,9.0,13.0,1.0,0.0,76.0,14.0,1.0,0.0,16.0,48.0,15.0,12.0,18.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,20.5,17.5,0.6,9.9,,67.5,2,2,2,0,0,1,1,0,,0,2,,1,,5,5,5,3,3,7.0,4.0,1.0,10.0,0.0,101.0,,,1.0,15.0,,,,,,,,,,1,1,1,2,1,1,2,1,7,11,88.0,30.0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,
591.0,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,245.0,136.0,109.0,11.0,6.0,3.0,0.0,65.0,11.0,1.0,0.0,23.0,27.0,9.0,6.0,14.0,42.0,23.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78.0,5.0,0.0,3.0,0.0,14.0,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,5,5,73.0,4.0,6.0,0.0,1.0,0.0,1.0,15.0,0.0,,0.0,,14.0,1.0,0.0,,,0.0,,1,1,1,1,2,2,2,1,1,,65.0,26.0,1,1,1,1,1,1,1,2,1,57.0,87.0,3.0,,3.0,,,99.0,10.0,85.0,0.8,,3.7,,0.5,,,,,,,
